c_Cod;d_Inizio;d_Fine;v_Descrizione;b_Bacino;c_CodiceRegione;c_CodAslTerritoriale;c_Provincia;c_ComuneFiscale;c_Regione
017070;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ESINE;NULL;030;315;BS;D434 ;150
017070;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ESINE;NULL;030;323;BS;D434 ;150
017071;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;FIESSE;NULL;030;302;BS;D576 ;150
017071;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;FIESSE;NULL;030;326;BS;D576 ;150
017072;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;FLERO;NULL;030;302;BS;D634 ;150
017072;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;FLERO;NULL;030;326;BS;D634 ;150
017073;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;GAMBARA;NULL;030;302;BS;D891 ;150
017073;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;GAMBARA;NULL;030;326;BS;D891 ;150
017074;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;GARDONE RIVIERA;NULL;030;302;BS;D917 ;150
017074;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;GARDONE RIVIERA;NULL;030;326;BS;D917 ;150
017075;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;GARDONE VAL TROMPIA;NULL;030;302;BS;D918 ;150
017075;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;GARDONE VAL TROMPIA;NULL;030;326;BS;D918 ;150
017076;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;GARGNANO;NULL;030;302;BS;D924 ;150
017076;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;GARGNANO;NULL;030;326;BS;D924 ;150
017077;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;GAVARDO;NULL;030;302;BS;D940 ;150
017077;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;GAVARDO;NULL;030;326;BS;D940 ;150
017078;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;GHEDI;NULL;030;302;BS;D999 ;150
017078;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;GHEDI;NULL;030;326;BS;D999 ;150
017079;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;GIANICO;NULL;030;315;BS;E010 ;150
017079;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;GIANICO;NULL;030;323;BS;E010 ;150
017080;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;GOTTOLENGO;NULL;030;302;BS;E116 ;150
017080;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;GOTTOLENGO;NULL;030;326;BS;E116 ;150
017081;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;GUSSAGO;NULL;030;302;BS;E271 ;150
017081;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;GUSSAGO;NULL;030;326;BS;E271 ;150
017082;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;IDRO;NULL;030;302;BS;E280 ;150
017082;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;IDRO;NULL;030;326;BS;E280 ;150
017083;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;INCUDINE;NULL;030;315;BS;E297 ;150
017083;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;INCUDINE;NULL;030;323;BS;E297 ;150
017084;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;IRMA;NULL;030;302;BS;E325 ;150
017084;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;IRMA;NULL;030;326;BS;E325 ;150
017085;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ISEO;NULL;030;302;BS;E333 ;150
017085;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ISEO;NULL;030;326;BS;E333 ;150
017086;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ISORELLA;NULL;030;302;BS;E364 ;150
017086;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ISORELLA;NULL;030;326;BS;E364 ;150
017087;2007-01-01 00:00:00.000;2015-12-31 00:00:00.000;LAVENONE;NULL;030;302;BS;E497 ;150
017087;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;LAVENONE;NULL;030;326;BS;E497 ;150
017088;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;LENO;NULL;030;302;BS;E526 ;150
017088;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;LENO;NULL;030;326;BS;E526 ;150
017089;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;LIMONE SUL GARDA;NULL;030;302;BS;E596 ;150
017089;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;LIMONE SUL GARDA;NULL;030;326;BS;E596 ;150
017090;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;LODRINO;NULL;030;302;BS;E652 ;150
017090;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;LODRINO;NULL;030;326;BS;E652 ;150
017091;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;LOGRATO;NULL;030;302;BS;E654 ;150
017091;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;LOGRATO;NULL;030;326;BS;E654 ;150
017092;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;LONATO DEL GARDA;NULL;030;302;BS;M312 ;150
017092;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;LONATO DEL GARDA;NULL;030;326;BS;M312 ;150
017093;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;LONGHENA;NULL;030;302;BS;E673 ;150
017093;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;LONGHENA;NULL;030;326;BS;E673 ;150
017094;2007-01-01 00:00:00.000;2015-12-31 00:00:00.000;LOSINE;NULL;030;315;BS;E698 ;150
017094;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;LOSINE;NULL;030;323;BS;E698 ;150
017095;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;LOZIO;NULL;030;315;BS;E706 ;150
017095;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;LOZIO;NULL;030;323;BS;E706 ;150
017096;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;LUMEZZANE;NULL;030;302;BS;E738 ;150
017096;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;LUMEZZANE;NULL;030;326;BS;E738 ;150
017097;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MACLODIO;NULL;030;302;BS;E787 ;150
017097;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MACLODIO;NULL;030;326;BS;E787 ;150
017098;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MAGASA;NULL;030;302;BS;E800 ;150
017098;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MAGASA;NULL;030;326;BS;E800 ;150
017099;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MAIRANO;NULL;030;302;BS;E841 ;150
017099;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MAIRANO;NULL;030;326;BS;E841 ;150
017100;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MALEGNO;NULL;030;315;BS;E851 ;150
017100;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MALEGNO;NULL;030;323;BS;E851 ;150
017101;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MALONNO;NULL;030;315;BS;E865 ;150
017101;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MALONNO;NULL;030;323;BS;E865 ;150
017102;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MANERBA DEL GARDA;NULL;030;302;BS;E883 ;150
017102;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MANERBA DEL GARDA;NULL;030;326;BS;E883 ;150
017103;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MANERBIO;NULL;030;302;BS;E884 ;150
017103;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MANERBIO;NULL;030;326;BS;E884 ;150
017104;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MARCHENO;NULL;030;302;BS;E928 ;150
017104;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MARCHENO;NULL;030;326;BS;E928 ;150
017105;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MARMENTINO;NULL;030;302;BS;E961 ;150
017105;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MARMENTINO;NULL;030;326;BS;E961 ;150
017106;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MARONE;NULL;030;302;BS;E967 ;150
017106;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MARONE;NULL;030;326;BS;E967 ;150
017107;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MAZZANO;NULL;030;302;BS;F063 ;150
017107;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MAZZANO;NULL;030;326;BS;F063 ;150
017108;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MILZANO;NULL;030;302;BS;F216 ;150
017108;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MILZANO;NULL;030;326;BS;F216 ;150
017109;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MONIGA DEL GARDA;NULL;030;302;BS;F373 ;150
017109;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONIGA DEL GARDA;NULL;030;326;BS;F373 ;150
017110;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MONNO;NULL;030;315;BS;F375 ;150
017110;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONNO;NULL;030;323;BS;F375 ;150
017111;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MONTE ISOLA;NULL;030;302;BS;F532 ;150
017111;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONTE ISOLA;NULL;030;326;BS;F532 ;150
017112;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MONTICELLI BRUSATI;NULL;030;302;BS;F672 ;150
017112;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONTICELLI BRUSATI;NULL;030;326;BS;F672 ;150
017113;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MONTICHIARI;NULL;030;302;BS;F471 ;150
017113;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONTICHIARI;NULL;030;326;BS;F471 ;150
017114;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MONTIRONE;NULL;030;302;BS;F680 ;150
017114;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONTIRONE;NULL;030;326;BS;F680 ;150
017115;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MURA;NULL;030;302;BS;F806 ;150
017115;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MURA;NULL;030;326;BS;F806 ;150
017116;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;MUSCOLINE;NULL;030;302;BS;F820 ;150
017116;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;MUSCOLINE;NULL;030;326;BS;F820 ;150
017117;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;NAVE;NULL;030;302;BS;F851 ;150
017117;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;NAVE;NULL;030;326;BS;F851 ;150
017118;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;NIARDO;NULL;030;315;BS;F884 ;150
017118;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;NIARDO;NULL;030;323;BS;F884 ;150
017119;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;NUVOLENTO;NULL;030;302;BS;F989 ;150
017119;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;NUVOLENTO;NULL;030;326;BS;F989 ;150
017120;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;NUVOLERA;NULL;030;302;BS;F990 ;150
017120;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;NUVOLERA;NULL;030;326;BS;F990 ;150
017121;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ODOLO;NULL;030;302;BS;G001 ;150
017121;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ODOLO;NULL;030;326;BS;G001 ;150
017122;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;OFFLAGA;NULL;030;302;BS;G006 ;150
017122;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;OFFLAGA;NULL;030;326;BS;G006 ;150
017123;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;OME;NULL;030;302;BS;G061 ;150
017123;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;OME;NULL;030;326;BS;G061 ;150
017124;2007-01-01 00:00:00.000;2015-12-31 00:00:00.000;ONO SAN PIETRO;NULL;030;315;BS;G074 ;150
017124;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ONO SAN PIETRO;NULL;030;323;BS;G074 ;150
017125;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ORZINUOVI;NULL;030;302;BS;G149 ;150
017125;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ORZINUOVI;NULL;030;326;BS;G149 ;150
017126;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ORZIVECCHI;NULL;030;302;BS;G150 ;150
017126;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ORZIVECCHI;NULL;030;326;BS;G150 ;150
017127;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;OSPITALETTO;NULL;030;302;BS;G170 ;150
017127;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;OSPITALETTO;NULL;030;326;BS;G170 ;150
017128;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;OSSIMO;NULL;030;315;BS;G179 ;150
017128;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;OSSIMO;NULL;030;323;BS;G179 ;150
017129;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PADENGHE SUL GARDA;NULL;030;302;BS;G213 ;150
017129;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PADENGHE SUL GARDA;NULL;030;326;BS;G213 ;150
017130;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PADERNO FRANCIACORTA;NULL;030;302;BS;G217 ;150
017130;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PADERNO FRANCIACORTA;NULL;030;326;BS;G217 ;150
017131;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PAISCO LOVENO;NULL;030;315;BS;G247 ;150
017131;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PAISCO LOVENO;NULL;030;323;BS;G247 ;150
017132;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PAITONE;NULL;030;302;BS;G248 ;150
017132;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PAITONE;NULL;030;326;BS;G248 ;150
017133;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PALAZZOLO SULL'OGLIO;NULL;030;302;BS;G264 ;150
017133;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PALAZZOLO SULL'OGLIO;NULL;030;326;BS;G264 ;150
017134;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PARATICO;NULL;030;302;BS;G327 ;150
017134;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PARATICO;NULL;030;326;BS;G327 ;150
017135;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PASPARDO;NULL;030;315;BS;G354 ;150
017135;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PASPARDO;NULL;030;323;BS;G354 ;150
017136;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PASSIRANO;NULL;030;302;BS;G361 ;150
017136;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PASSIRANO;NULL;030;326;BS;G361 ;150
017137;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PAVONE DEL MELLA;NULL;030;302;BS;G391 ;150
017137;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PAVONE DEL MELLA;NULL;030;326;BS;G391 ;150
017138;1964-01-01 00:00:00.000;2015-12-31 00:00:00.000;SAN PAOLO;NULL;030;302;BS;G407 ;150
017138;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAN PAOLO;NULL;030;326;BS;G407 ;150
017139;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PERTICA ALTA;NULL;030;302;BS;G474 ;150
017139;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PERTICA ALTA;NULL;030;326;BS;G474 ;150
017140;2007-01-01 00:00:00.000;2015-12-31 00:00:00.000;PERTICA BASSA;NULL;030;302;BS;G475 ;150
017140;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PERTICA BASSA;NULL;030;326;BS;G475 ;150
017141;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PEZZAZE;NULL;030;302;BS;G529 ;150
017141;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PEZZAZE;NULL;030;326;BS;G529 ;150
017142;1957-02-19 00:00:00.000;2015-12-31 00:00:00.000;PIAN CAMUNO;NULL;030;315;BS;G546 ;150
017142;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PIAN CAMUNO;NULL;030;323;BS;G546 ;150
017143;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PISOGNE;NULL;030;315;BS;G710 ;150
017143;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PISOGNE;NULL;030;323;BS;G710 ;150
017144;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;POLAVENO;NULL;030;302;BS;G779 ;150
017144;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;POLAVENO;NULL;030;326;BS;G779 ;150
017145;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;POLPENAZZE DEL GARDA;NULL;030;302;BS;G801 ;150
017145;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;POLPENAZZE DEL GARDA;NULL;030;326;BS;G801 ;150
017146;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;POMPIANO;NULL;030;302;BS;G815 ;150
017146;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;POMPIANO;NULL;030;326;BS;G815 ;150
017147;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PONCARALE;NULL;030;302;BS;G818 ;150
017147;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PONCARALE;NULL;030;326;BS;G818 ;150
017148;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PONTE DI LEGNO;NULL;030;315;BS;G844 ;150
017148;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PONTE DI LEGNO;NULL;030;323;BS;G844 ;150
017149;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PONTEVICO;NULL;030;302;BS;G859 ;150
017149;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PONTEVICO;NULL;030;326;BS;G859 ;150
017150;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PONTOGLIO;NULL;030;302;BS;G869 ;150
017150;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PONTOGLIO;NULL;030;326;BS;G869 ;150
017151;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;POZZOLENGO;NULL;030;302;BS;G959 ;150
017151;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;POZZOLENGO;NULL;030;326;BS;G959 ;150
017152;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PRALBOINO;NULL;030;302;BS;G977 ;150
017152;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PRALBOINO;NULL;030;326;BS;G977 ;150
017153;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PRESEGLIE;NULL;030;302;BS;H043 ;150
017153;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PRESEGLIE;NULL;030;326;BS;H043 ;150
017154;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PRESTINE;NULL;030;315;BS;H050 ;150
017154;2016-01-01 00:00:00.000;2016-04-23 00:00:00.000;PRESTINE;NULL;030;323;BS;H050 ;150
017155;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PREVALLE;NULL;030;302;BS;H055 ;150
017155;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PREVALLE;NULL;030;326;BS;H055 ;150
017156;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PROVAGLIO D'ISEO;NULL;030;302;BS;H078 ;150
017156;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PROVAGLIO D'ISEO;NULL;030;326;BS;H078 ;150
017157;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PROVAGLIO VAL SABBIA;NULL;030;302;BS;H077 ;150
017157;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PROVAGLIO VAL SABBIA;NULL;030;326;BS;H077 ;150
017158;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;PUEGNAGO SUL GARDA;NULL;030;302;BS;H086 ;150
017158;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;PUEGNAGO SUL GARDA;NULL;030;326;BS;H086 ;150
017159;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;QUINZANO D'OGLIO;NULL;030;302;BS;H140 ;150
017159;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;QUINZANO D'OGLIO;NULL;030;326;BS;H140 ;150
017160;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;REMEDELLO;NULL;030;302;BS;H230 ;150
017160;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;REMEDELLO;NULL;030;326;BS;H230 ;150
017161;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;REZZATO;NULL;030;302;BS;H256 ;150
017161;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;REZZATO;NULL;030;326;BS;H256 ;150
017162;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ROCCAFRANCA;NULL;030;302;BS;H410 ;150
017162;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROCCAFRANCA;NULL;030;326;BS;H410 ;150
017163;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;RODENGO-SAIANO;NULL;030;302;BS;H477 ;150
017163;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;RODENGO-SAIANO;NULL;030;326;BS;H477 ;150
017164;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ROE' VOLCIANO;NULL;030;302;BS;H484 ;150
017164;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROE' VOLCIANO;NULL;030;326;BS;H484 ;150
017165;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;RONCADELLE;NULL;030;302;BS;H525 ;150
017165;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;RONCADELLE;NULL;030;326;BS;H525 ;150
017166;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;ROVATO;NULL;030;302;BS;H598 ;150
017166;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROVATO;NULL;030;326;BS;H598 ;150
017167;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;RUDIANO;NULL;030;302;BS;H630 ;150
017167;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;RUDIANO;NULL;030;326;BS;H630 ;150
017168;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SABBIO CHIESE;NULL;030;302;BS;H650 ;150
017168;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SABBIO CHIESE;NULL;030;326;BS;H650 ;150
017169;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SALE MARASINO;NULL;030;302;BS;H699 ;150
017169;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SALE MARASINO;NULL;030;326;BS;H699 ;150
017170;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SALO';NULL;030;302;BS;H717 ;150
017170;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SALO';NULL;030;326;BS;H717 ;150
017171;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SAN FELICE DEL BENACO;NULL;030;302;BS;H838 ;150
017171;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAN FELICE DEL BENACO;NULL;030;326;BS;H838 ;150
017172;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SAN GERVASIO BRESCIANO;NULL;030;302;BS;H865 ;150
017172;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAN GERVASIO BRESCIANO;NULL;030;326;BS;H865 ;150
017173;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SAN ZENO NAVIGLIO;NULL;030;302;BS;I412 ;150
017173;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAN ZENO NAVIGLIO;NULL;030;326;BS;I412 ;150
017174;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SAREZZO;NULL;030;302;BS;I433 ;150
017174;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAREZZO;NULL;030;326;BS;I433 ;150
017175;2007-01-01 00:00:00.000;2015-12-31 00:00:00.000;SAVIORE DELL'ADAMELLO;NULL;030;315;BS;I476 ;150
017175;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SAVIORE DELL'ADAMELLO;NULL;030;323;BS;I476 ;150
017176;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SELLERO;NULL;030;315;BS;I588 ;150
017176;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SELLERO;NULL;030;323;BS;I588 ;150
017177;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SENIGA;NULL;030;302;BS;I607 ;150
017177;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SENIGA;NULL;030;326;BS;I607 ;150
017178;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SERLE;NULL;030;302;BS;I631 ;150
017178;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SERLE;NULL;030;326;BS;I631 ;150
017179;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SIRMIONE;NULL;030;302;BS;I633 ;150
017179;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SIRMIONE;NULL;030;326;BS;I633 ;150
017180;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SOIANO DEL LAGO;NULL;030;302;BS;I782 ;150
017180;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SOIANO DEL LAGO;NULL;030;326;BS;I782 ;150
017181;2007-01-01 00:00:00.000;2015-12-31 00:00:00.000;SONICO;NULL;030;315;BS;I831 ;150
017181;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SONICO;NULL;030;323;BS;I831 ;150
017182;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;SULZANO;NULL;030;302;BS;L002 ;150
017182;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;SULZANO;NULL;030;326;BS;L002 ;150
017183;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;TAVERNOLE SUL MELLA;NULL;030;302;BS;C698 ;150
017183;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;TAVERNOLE SUL MELLA;NULL;030;326;BS;C698 ;150
017184;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;TEMU';NULL;030;315;BS;L094 ;150
017184;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;TEMU';NULL;030;323;BS;L094 ;150
017185;1880-01-01 00:00:00.000;2015-12-31 00:00:00.000;TIGNALE;NULL;030;302;BS;L169 ;150
017185;2016-01-01 00:00:00.000;2050-01-01 00:00:00.000;TIGNALE;NULL;030;326;BS;L169 ;150
